35.6049,14.776,2.9632,0.3554,0.2024,-4.1669,25.6703,7.4827,41.3813,232.3171
66.2369,49.4871,2.8774,0.2931,0.1744,-26.2113,-44.3616,-38.8401,40.3129,334.398
148.3768,58.63,3.2086,0.314,0.2129,-135.5069,106.0951,36.2692,35.5259,342.2848
34.6256,18.2765,2.7611,0.4234,0.2249,31.7473,41.5082,-8.8158,87.7929,139.0769
134.9985,95.8599,3.3018,0.2299,0.0956,147.3387,-89.2606,-51.6454,18.5212,197.401
59.987,28.5751,2.7873,0.2267,0.1375,87.8787,-20.3331,-15.203,54.755,153.4876
38.6288,11.2014,2.8199,0.3997,0.2279,2.1462,19.4217,-7.3166,43.427,142.176
9.4412,7.8352,2.3029,0.609,0.364,-5.8695,11.1148,7.1603,23.1908,239.8898
14.316,7.6633,2.501,0.516,0.2509,-16.4898,-22.3006,-5.4934,78.1191,262.8649
28.7,17.7909,2.3784,0.4393,0.2322,10.3563,-22.9597,-13.4761,42.5318,52.3661
129.93,38.311,3.8703,0.0992,0.0537,147.355,97.5116,-9.9733,49.379,218.399
108.2048,67.6058,3.4777,0.1505,0.0846,-47.9751,-78.1971,42.024,71.6379,322.8474
45.1856,10.1658,2.6716,0.5069,0.295,-28.9939,-36.0296,-10.2717,79.582,205.317
28.771,10.1493,2.2889,0.4884,0.2905,7.0959,19.2467,5.4223,50.347,57.9541
27.9343,11.5799,2.6385,0.4759,0.2655,10.4244,16.4298,-8.8598,73.5647,213.706
177.656,55.8744,3.359,0.2035,0.1087,-89.3844,-156.014,24.0003,2.3331,272.085
198.055,42.5451,3.6965,0.2037,0.1079,-233.715,-128.744,27.0634,57.052,362.617
107.104,24.6377,2.9901,0.4153,0.2481,-130.956,65.9027,-19.8345,27.4646,331.158
22.2809,10.2002,2.4688,0.5317,0.3049,19.8247,22.9996,-5.5027,22.4196,79.0676
35.3626,13.3916,2.6191,0.4646,0.2641,-10.2997,-17.3505,-1.1125,85.0826,191.0768
23.4195,15.4552,2.4942,0.6764,0.3256,-4.1531,-17.3484,19.8392,83.1994,21.972
141.629,32.4681,3.3462,0.2141,0.1183,-23.151,82.3616,-28.0748,32.7357,308.032
45.5625,17.5357,2.6085,0.2685,0.1367,81.966,-38.1004,-5.1302,54.251,241.771
34.3161,12.8095,2.7185,0.4302,0.2189,-3.5192,15.6117,9.5735,81.871,158.931
120.99,37.3676,3.6852,0.1414,0.0829,-36.0091,43.6669,20.1997,7.854,323.983
17.2168,14.0928,2.521,0.4344,0.2447,30.8072,13.404,10.7729,54.5308,230.1722
141.4681,65.7044,3.5155,0.2149,0.1501,-104.6055,-168.8951,81.1526,33.4305,270.6249
24.9142,11.0858,2.4812,0.4455,0.2323,24.6563,20.0877,1.2165,33.1452,227.2788
34.9699,15.4688,2.7549,0.3435,0.1862,29.0009,30.5621,5.4633,40.2034,194.6822
13.1283,10.5093,2.224,0.7821,0.4866,-13.2176,-5.1053,10.3609,43.916,122.292
44.7661,19.7337,2.8092,0.3801,0.2242,30.5613,50.1993,9.2919,77.6086,229.451
149.861,64.3038,3.835,0.1026,0.0574,79.6463,154.96,37.6293,62.744,75.9893
25.3972,14.2542,2.7105,0.5063,0.2697,33.1223,-7.5952,10.6805,46.44,185.932
13.3675,10.4811,2.5605,0.795,0.4168,-14.646,-3.7434,11.8624,78.458,99.8211
24.4481,10.0887,2.5841,0.6311,0.3495,3.0357,11.5541,-12.5196,73.0773,117.5153
112.1047,26.6977,2.8913,0.463,0.287,-53.0038,-70.6654,-22.1141,18.4025,324.7103
29.9771,16.9636,2.8096,0.3287,0.1698,-1.7394,21.4163,-10.013,10.579,237.559
28.3653,8.8107,2.537,0.5369,0.3324,12.4138,25.6345,-6.0112,50.3175,150.027
25.5681,7.4485,2.5257,0.7158,0.388,-4.4429,17.1056,5.0719,9.8852,115.1498
149.8522,46.9361,3.2299,0.1746,0.0936,226.8701,-120.6832,19.2565,60.4394,155.0349
17.763,7.0232,2.357,0.8571,0.4945,-6.8579,8.3954,5.4142,67.345,185.682
20.7669,8.8377,2.3802,0.6458,0.3646,-23.8245,-11.0169,-2.6001,55.07,93.5079
56.6019,25.0266,3.1268,0.2114,0.1206,67.5099,24.9611,9.7653,77.1579,171.739
22.1955,11.3092,2.4556,0.5744,0.359,3.9717,19.7209,8.3117,36.08,46.6431
39.6185,11.2531,2.8256,0.3607,0.2643,14.9827,36.9685,0.9761,6.6547,168.3306
17.5673,8.9286,2.5176,0.5196,0.2957,2.7447,9.885,-9.7273,68.1852,199.9041
147.469,57.9305,3.1745,0.273,0.1589,-104.576,-150.179,41.9046,57.359,282.838
74.3027,25.0515,2.9592,0.1881,0.0896,26.8003,-33.0678,-18.822,53.4656,232.1485
112.1475,22.1891,3.3069,0.225,0.1013,25.9059,76.711,-29.8017,9.6688,177.1615
31.0771,18.1839,2.7189,0.4355,0.2397,-5.9339,15.2866,14.5833,37.0526,141.625
205.9707,61.8022,3.2665,0.2409,0.1337,-242.3602,-163.3736,52.7354,21.546,273.9756
15.3404,14.7401,2.6245,0.5811,0.3569,-5.3281,9.0276,-17.4129,64.4174,220.1388
121.5846,24.0051,2.9664,0.3009,0.1559,-82.1125,-117.7839,13.1076,66.1716,56.4439
207.617,62.3419,3.5013,0.1148,0.0601,-123.748,-138.922,-50.4269,6.381,218.13
27.9888,7.5279,2.2742,0.6011,0.359,12.8951,-6.5693,-5.0081,46.9345,236.984
36.1991,0.7291,2.0783,0.7007,0.3782,-25.4511,-17.9863,-0.7753,9.5051,135.8077
188.5855,59.1796,3.4154,0.2186,0.1283,38.9107,-138.0467,-52.6653,38.1402,323.3087
51.2637,11.81,3.0342,0.3124,0.1567,29.511,-24.8424,3.0669,77.258,155.03
18.9361,6.9726,2.5738,0.6561,0.409,20.0525,15.8158,3.6558,15.4364,192.8464
154.583,46.0362,3.0382,0.2253,0.1204,78.1719,169.773,11.9243,56.935,200.131
154.9463,129.9189,3.6943,0.0957,0.0691,-86.7823,-78.4928,-101.0298,32.7688,277.0945
78.4068,54.3684,3.465,0.1429,0.062,11.1058,40.3272,30.5371,63.3984,278.5333
17.4338,14.7142,2.3684,0.5719,0.3005,-9.3392,-18.2262,9.4445,89.8463,180.5019
69.254,34.3016,3.1916,0.1173,0.1132,-30.2818,73.8184,21.3775,24.9091,279.9318
145.881,23.2215,2.637,0.406,0.2318,-142.994,-53.8782,18.5467,15.535,186.728
102.346,12.357,2.5871,0.3855,0.2031,60.5695,94.1301,-9.5447,20.689,194.181
121.9922,49.4191,3.5037,0.1779,0.1374,-92.3146,41.9003,20.227,12.9456,327.1798
45.214,6.4831,2.7199,0.4108,0.25,34.1133,35.0169,12.0494,0.4413,181.4927
25.1112,0.0,2.0986,0.7012,0.3625,-29.2831,-8.9276,0.0,16.042,188.039
33.7801,14.7812,2.4378,0.4526,0.2646,-34.2524,-19.3872,-10.7488,66.755,144.69
57.0238,23.9562,3.2678,0.1911,0.0974,14.6428,45.77,7.4105,14.005,178.182
28.0432,13.3305,2.7927,0.4083,0.2176,25.9683,23.8016,6.0338,15.4782,247.2282
70.0385,8.3089,2.6712,0.5949,0.3507,68.9882,49.5583,-7.185,39.0935,202.874
23.8885,13.0496,2.6324,0.5291,0.3209,-12.824,5.5116,-7.6537,77.7958,52.9474
124.302,15.3827,2.5185,0.5152,0.2682,-68.2078,-135.333,-2.4825,60.4552,180.951
19.616,9.3591,2.5752,0.6197,0.3125,1.2377,-7.9044,-5.2027,19.615,193.498
33.2553,12.9241,2.8119,0.3146,0.1673,13.0698,9.245,6.7852,87.0983,170.38
80.596,26.4271,2.9326,0.21,0.1097,-63.9964,-77.8729,7.7452,45.2636,60.8011
17.3053,9.6993,2.7375,0.6688,0.3733,16.3859,19.729,-10.9276,7.7583,245.5844
25.7838,13.3367,2.4624,0.4793,0.281,11.6139,14.928,-9.3009,20.3804,148.372
58.855,41.3512,3.0491,0.2437,0.1409,-22.839,-22.107,28.792,8.8702,226.6265
16.5794,10.1502,2.3312,0.4755,0.2639,24.6394,11.9279,9.1115,42.4078,263.5234
48.8179,11.8139,2.7782,0.5041,0.2638,34.9309,40.7307,-3.6443,18.7259,132.2972
69.7676,18.9821,2.7478,0.5255,0.2654,-44.5832,-30.7591,-12.9547,33.0052,303.914
75.3789,17.5402,2.4082,0.4414,0.2285,30.4427,74.5714,14.3789,79.8306,218.14
16.2414,11.6275,2.4362,0.6044,0.3315,1.9824,-5.9228,5.5241,73.705,95.0327
65.8319,61.4044,3.0416,0.3671,0.1967,-41.89,-55.0792,-34.2747,11.356,353.09
27.2843,11.8845,2.4824,0.6676,0.4007,18.4265,3.6565,-9.0804,23.9358,42.555
61.5879,13.3963,2.9791,0.2434,0.1233,47.3809,32.0415,-7.4284,84.9996,225.928
18.6126,11.977,2.3917,0.6183,0.3171,-16.4089,25.9387,-17.2488,12.3708,42.6167
67.0759,43.4113,3.1229,0.2479,0.1428,-31.7024,40.2352,17.8383,89.4816,324.121
20.2907,12.5585,2.4935,0.5875,0.3804,14.551,15.3643,9.4182,42.537,214.279
47.9518,27.8077,2.9854,0.2388,0.1201,52.8676,46.9569,-23.4613,52.7577,94.7359
37.7642,15.3805,2.523,0.4157,0.2507,32.8503,17.7065,-7.8263,20.4875,248.0616
20.6204,8.7072,2.1851,0.5608,0.3138,-19.7423,24.1898,12.4961,39.6851,205.3396
29.9916,11.2395,2.2585,0.487,0.28,9.2499,12.8682,-7.226,4.1274,94.8653
27.1305,19.4693,2.7303,0.434,0.2639,1.8717,18.99,13.1505,83.1739,146.7986
40.4736,27.348,2.7645,0.3972,0.2107,37.2395,34.0363,17.0206,32.3135,151.649
297.1239,111.0237,4.0798,0.0928,0.0429,-291.9184,-269.2064,87.1154,41.3357,232.9571
31.6176,14.2639,2.6613,0.4318,0.2345,11.2686,23.2386,-11.3718,54.251,260.434
188.4315,40.2437,3.1463,0.1083,0.0562,-136.4353,-142.1801,-16.3953,49.1373,92.9174
21.8895,6.5928,2.2589,0.7328,0.4435,22.1056,14.264,6.5956,68.939,67.6746
89.243,42.4041,3.2287,0.2032,0.1196,-74.675,47.5786,22.9413,70.0233,287.039
69.4358,16.0666,2.4956,0.3471,0.1758,46.1161,71.9623,-10.8771,78.4354,161.377
33.6546,11.8162,2.6413,0.5584,0.408,-15.7302,-18.6781,-9.9657,82.1892,202.0755
103.7022,24.6138,3.3191,0.2723,0.1733,8.0278,58.9876,6.5624,28.8291,326.0969
90.9389,24.6202,2.9779,0.4611,0.2722,-8.8151,-76.5331,-23.1158,10.8246,357.9234
20.0302,9.8235,2.5688,0.7206,0.4791,7.9487,16.3175,9.2826,24.3,177.565
20.646,9.5423,2.5366,0.6134,0.3881,4.0757,-15.1579,-10.1771,81.0147,104.654
25.2942,9.5862,2.4207,0.5272,0.2657,-15.1865,22.3986,5.4272,37.1494,133.2073
30.3526,17.3972,2.7415,0.3554,0.2058,-1.368,-8.2302,11.042,55.8841,119.352
53.1843,20.4815,2.8521,0.2685,0.1414,50.682,65.4537,15.1972,13.9468,255.0306
17.312,11.9007,2.5779,0.587,0.4036,-0.4256,7.126,-6.299,31.2547,268.5326
79.3742,46.6705,3.4318,0.1317,0.0672,-66.6572,58.0888,-10.1417,21.9999,278.003
46.2918,11.7101,2.7987,0.341,0.2148,31.8133,34.9099,2.5921,59.9159,222.0171
85.75,65.4817,3.1005,0.1846,0.0859,-104.9162,-92.9604,-82.4408,4.2471,224.3576
27.998,19.7625,2.7238,0.4458,0.3069,37.4322,36.0989,-16.4086,86.5286,147.2552
31.5291,8.5731,2.8456,0.4497,0.1899,-15.0502,-1.6939,-11.4253,42.386,247.2096
16.3698,14.0799,2.2589,0.6347,0.3333,0.3367,-5.9066,-7.4584,12.2003,52.3334
25.2295,10.3237,2.2902,0.5426,0.3037,20.3085,26.8131,-9.9377,12.7764,107.4802
35.0178,9.0437,2.7105,0.4615,0.2756,22.596,20.3377,11.4346,51.287,135.614
27.4892,17.1467,2.6537,0.3307,0.192,8.8137,19.2408,9.6552,12.0123,98.0992
34.1,7.9861,2.5601,0.5073,0.3005,-13.2581,-35.8906,14.0921,31.5138,37.2574
189.796,83.5381,3.2374,0.2356,0.1305,-206.38,-162.327,-67.308,59.654,291.213
56.7399,12.663,2.8623,0.3915,0.252,-69.4074,-17.4876,-3.1904,7.2318,257.8398
35.574,31.565,2.9243,0.1964,0.1006,21.6253,19.035,23.5926,80.6784,267.316
47.8994,21.3041,2.8094,0.313,0.1745,25.8231,34.6608,12.5174,19.469,269.0917
45.0761,17.3888,2.791,0.3042,0.161,15.3181,29.0213,6.1818,55.8688,190.582
62.2061,34.732,3.0828,0.1967,0.1012,-58.3155,37.3336,12.9837,29.492,271.638
25.0418,12.4918,2.5676,0.4898,0.2751,-9.9118,-16.346,-10.247,72.807,207.1403
50.1122,27.2217,3.2483,0.2049,0.1025,-41.7353,-43.1794,18.9071,85.7234,134.637
14.3633,6.543,2.253,0.6006,0.3084,-4.5373,10.3337,-9.1807,29.3263,123.2348
51.9101,14.7672,2.8209,0.253,0.1328,63.7027,35.9639,10.7435,19.4429,205.5104
33.9387,11.3974,2.6015,0.4205,0.229,43.8658,20.4974,-9.7914,10.996,200.068
12.9003,9.3948,2.3795,0.7729,0.5069,14.412,9.0063,-6.9351,6.2747,164.2364
20.6496,8.9581,2.3263,0.6415,0.3703,23.41,11.6179,2.3654,42.2038,66.3873
87.0717,20.0639,3.1875,0.263,0.1568,-40.5249,58.9505,18.1643,31.418,315.588
44.159,22.3136,2.8129,0.2615,0.1346,20.7973,41.6261,17.7627,77.782,225.096
255.749,83.1878,4.0608,0.0668,0.038,-224.095,-157.163,-62.1765,76.7151,276.245
31.947,9.0242,2.6075,0.5506,0.3025,24.338,19.1218,5.1754,88.2202,140.772
16.7566,11.3063,2.3766,0.584,0.355,0.0,0.1543,6.7419,48.504,117.636
140.02,105.344,4.409,0.0457,0.0244,-107.141,-105.334,-112.089,86.3308,66.3019
26.954,20.0649,2.573,0.3801,0.231,10.7646,13.444,11.3589,78.6701,109.4749
30.7598,25.5559,2.7275,0.3258,0.1901,2.657,13.3135,9.646,30.6998,162.567
19.6163,9.8644,2.4487,0.669,0.3826,7.6638,-16.3864,-10.9154,61.1094,144.469
68.5031,30.5252,3.1106,0.2264,0.1492,-7.1942,-91.4008,-14.5522,9.0744,181.346
133.339,30.299,2.8322,0.4281,0.288,-108.6885,-127.9227,19.5582,16.2807,422.5991
240.462,134.084,3.5814,0.1324,0.0762,-179.144,-142.709,-132.416,26.902,138.66
22.448,14.5589,2.6417,0.3863,0.2108,18.7096,21.6927,1.1683,20.0817,149.5562
212.881,80.0348,3.5707,0.176,0.0888,-177.735,-102.098,78.9216,49.4851,213.556
37.1109,21.8104,2.7401,0.2993,0.1797,49.3568,-12.5796,-0.0943,49.9282,97.1186
13.0046,10.9848,2.1189,0.7529,0.4525,-14.1025,6.2012,9.7395,70.6543,175.459
30.8152,12.0368,2.5792,0.498,0.2754,-11.9691,22.7116,8.1449,41.5882,168.774
108.9514,34.5964,3.0721,0.2314,0.131,17.5117,95.4544,-22.2197,42.3299,288.0383
12.9989,11.2253,2.1021,0.751,0.3913,14.952,-4.6327,-11.7161,49.7229,63.6558
90.0194,18.8496,3.1189,0.2826,0.158,68.2756,51.8986,-12.8095,66.5938,71.1545
22.3368,12.6216,2.642,0.5547,0.2953,33.0666,-19.9338,1.0432,67.246,102.1734
191.1625,52.9846,3.2554,0.0897,0.0613,364.5869,-159.7142,37.5993,6.8004,116.0953
77.2151,38.289,3.302,0.1222,0.0611,28.9301,90.733,10.6149,64.7142,146.629
109.9571,70.7703,3.4752,0.1442,0.0568,82.9203,57.1464,34.6424,76.0998,312.2981
193.9086,51.2335,2.9993,0.2967,0.155,-268.3637,156.536,28.4412,19.7668,269.7731
36.9253,8.6527,2.7601,0.4154,0.2192,-54.4891,-24.2138,5.3283,73.1853,245.8926
24.4754,11.5014,2.5139,0.5299,0.268,1.4743,11.1428,-11.6645,71.8009,155.909
192.48,96.4264,3.51,0.1273,0.0657,-302.461,-46.8039,-104.89,88.1959,250.91
18.1135,16.5305,2.0726,0.7121,0.389,20.1315,-23.9394,-12.9309,81.4983,207.6501
18.9405,7.4823,2.3274,0.7435,0.4682,-0.5794,4.8004,3.7395,75.056,208.478
38.2154,15.328,2.7774,0.4524,0.2479,16.4993,25.9978,13.6191,79.448,219.851
229.285,112.515,3.5194,0.1458,0.0806,-262.013,-134.645,-134.395,1.944,131.3
103.38,22.1405,3.2033,0.2104,0.1055,104.437,93.0837,-14.7321,24.717,287.032
167.3657,123.4549,3.2448,0.1395,0.0913,-133.7341,94.8311,-96.0545,74.8187,257.4338
108.2019,32.6265,3.3518,0.1048,0.0485,77.5363,120.5696,22.7016,6.5099,283.2477
65.7255,36.2847,2.6559,0.3339,0.1692,-28.8514,-57.6103,21.9544,77.0245,203.2269
49.5634,12.3824,2.9962,0.2954,0.1716,-23.4875,10.2836,0.2113,88.4444,220.766
141.223,87.5125,4.6492,0.0365,0.0206,76.7757,-121.458,-57.688,8.992,242.075
32.3883,16.8137,2.7745,0.3626,0.179,17.7878,23.9771,-17.4754,7.7602,233.5748
194.8482,169.6876,3.5132,0.1343,0.0995,-236.5186,-163.0125,-97.3015,1.1486,197.8866
206.199,126.838,3.4925,0.1615,0.0832,-132.594,92.6391,-111.875,35.232,218.962
32.9878,8.1677,2.3956,0.5133,0.2637,38.2928,-24.1729,-10.2392,68.9474,120.1013
13.0783,11.0769,2.1189,0.7605,0.3992,-14.8489,4.1004,11.7513,58.14,227.589
96.9929,31.5506,3.0039,0.1903,0.1046,-108.296,49.7386,-12.1159,39.0835,247.85
261.9504,27.9167,2.711,0.3851,0.2418,236.6539,183.4282,-34.1001,27.8128,48.0785
111.683,19.3573,2.8299,0.5133,0.3602,-80.4632,-83.6293,19.5224,40.024,328.991
42.2489,15.9828,2.4586,0.4376,0.2386,8.4739,21.1596,4.2009,61.6465,126.7507
130.051,73.8756,3.0494,0.2526,0.1504,-85.1206,-113.387,53.2133,65.292,203.619
32.5101,12.912,2.5821,0.5105,0.2919,8.0503,21.3098,-6.7075,9.475,192.303
52.5943,27.5078,2.8322,0.3061,0.1538,-43.8786,-44.2619,12.669,52.085,103.298
16.9894,11.0002,2.4564,0.6294,0.3514,-3.4902,8.0823,-7.0516,55.393,91.3761
124.972,114.291,3.6046,0.0753,0.0394,171.708,119.48,-85.745,10.2319,79.5271
139.728,69.893,3.1422,0.1427,0.0739,-133.98,53.7759,-69.3872,3.031,207.425
127.0587,37.0133,3.4581,0.1948,0.1108,-10.8684,-75.8361,-8.1514,3.5732,329.4471
21.5333,5.5628,2.6576,0.8362,0.5579,-13.6357,11.9547,-10.1824,3.3983,183.9921
33.2574,15.3579,2.7934,0.2944,0.1537,-5.0074,17.3116,-6.9279,52.234,109.506
24.3469,13.803,2.6095,0.6194,0.2932,6.2115,6.7582,0.157,33.2851,188.0857
184.2529,54.3154,3.7752,0.1331,0.0823,-239.5869,142.6303,-42.6447,65.069,300.5053
133.0634,29.4108,2.7891,0.2649,0.1375,-122.0927,73.4109,20.6973,29.3076,265.6031
21.3299,8.2421,2.4099,0.7276,0.4222,20.2004,18.8271,-10.9809,71.5,225.617
96.7285,26.6214,2.9731,0.1915,0.1048,-38.2776,-111.704,-5.914,13.4054,148.671
109.8893,31.9435,2.8997,0.3623,0.2007,81.8798,-100.1337,-27.308,39.7536,379.2065
52.8873,21.6376,3.0466,0.3457,0.1903,35.5261,46.9113,-6.1959,88.7428,167.667
44.7279,13.34,2.9501,0.304,0.1587,-35.9781,-17.8001,6.4024,43.786,106.592
34.1682,13.8686,2.3256,0.3985,0.1972,27.7551,18.8042,11.0227,8.1384,153.9215
18.8081,10.8706,2.235,0.6902,0.4476,3.7371,-4.2867,9.0518,14.6227,218.0525
163.4418,50.7677,3.0004,0.2449,0.1579,-57.6677,-127.0888,-47.442,33.5233,175.0866
164.6813,105.8796,4.3609,0.0866,0.0253,33.2624,90.4276,78.8994,85.1143,150.2983
24.0251,14.1002,2.6227,0.4386,0.2586,-3.2899,-17.2089,-4.9169,53.5781,106.394
258.5767,154.4648,3.5145,0.0576,0.046,381.2499,-181.1397,-120.4308,58.9818,184.4086
24.0263,9.8877,2.7384,0.3735,0.2117,2.2505,-18.5272,-11.0226,54.7703,157.5552
40.0797,8.6067,2.5535,0.4307,0.2219,0.8739,-13.954,6.5691,23.1959,235.3807
100.769,34.9654,3.3592,0.1679,0.1091,-52.6052,63.912,-25.7638,71.2791,268.667
13.4634,0.1748,2.1941,0.7456,0.423,0.6513,8.3107,-1.762,86.163,138.0456
101.0367,21.8543,3.028,0.3093,0.1701,-130.643,16.3765,13.3315,18.8689,315.7075
33.5344,17.8185,2.5874,0.3295,0.1938,-8.3554,26.712,8.4603,85.7651,140.1944
49.8944,16.6318,2.9122,0.224,0.1255,2.9045,-27.0807,-4.106,23.1963,123.305
51.4678,33.389,3.1901,0.1473,0.0632,28.5589,-33.5638,-15.2996,61.5665,245.2822
84.0407,16.6481,3.0164,0.2396,0.1226,-97.1136,59.2023,-17.7659,24.7881,262.5706
24.1417,13.0809,2.7182,0.3339,0.1528,-45.9107,-15.5629,-4.0028,84.9921,122.1317
20.9645,12.1573,2.3016,0.5563,0.3234,5.0535,19.1629,-8.7979,0.484,232.4261
188.191,65.72,3.4717,0.1934,0.1021,-241.525,-158.837,-67.2893,29.9206,225.437
68.1129,28.1608,3.1998,0.3106,0.2289,-79.4137,-46.5571,-15.8925,36.0399,275.663
19.9277,7.2519,2.3395,0.7643,0.3959,-3.9818,11.1709,5.0815,70.244,189.333
136.6523,43.771,3.339,0.3489,0.184,-140.2324,-144.7238,35.798,8.6226,343.94
119.641,39.7995,2.8701,0.6069,0.4525,-70.4334,-114.261,-43.219,36.572,381.678
36.3578,14.9757,2.7888,0.2508,0.1519,-54.9447,-11.2012,22.519,55.6793,212.4121
145.205,40.2078,3.6729,0.1187,0.0611,-89.6844,69.9035,39.7964,7.932,271.243
19.7115,16.8405,2.3715,0.5003,0.2388,23.8913,15.503,-10.0791,58.4341,184.2661
81.6368,25.1357,2.4476,0.4251,0.2132,-96.2788,37.9453,7.9119,18.7284,328.058
21.3939,14.3599,2.5011,0.4058,0.2648,25.8576,29.6431,-11.1112,13.0433,235.267
163.9821,43.4406,3.1114,0.0717,0.0428,141.4739,159.9108,-19.1483,60.3097,181.9187
39.8317,10.6187,2.7081,0.3893,0.2042,-6.8082,-9.1263,-2.6842,76.8001,175.7894
55.7428,10.4853,3.0882,0.2172,0.1334,18.4928,43.8593,4.4689,57.4427,107.9931
100.088,19.8171,2.7202,0.36,0.2467,-121.313,-58.6108,18.1352,1.9948,239.547
168.821,56.9345,3.3298,0.117,0.0704,-227.626,88.1297,51.8025,40.991,208.336
77.1222,58.09,3.8926,0.0909,0.0485,26.603,66.6336,41.8216,63.601,118.431
140.2162,41.3453,3.253,0.1686,0.1083,186.5148,-103.8037,-39.7902,86.0878,290.2365
154.5193,79.6213,3.6816,0.1344,0.0838,-78.1494,-164.489,-58.2242,70.249,344.9825
139.5034,29.1444,3.1689,0.2029,0.1091,-66.4221,-66.0404,21.2976,35.5444,93.4935
102.643,12.6776,2.7712,0.4098,0.2058,-119.478,-54.9847,-7.6049,18.8603,247.811
98.1819,72.8596,4.0347,0.0831,0.0433,47.1338,51.8443,-77.2541,43.207,180.939
14.1279,9.282,2.5423,0.7216,0.479,4.041,-7.051,-18.6099,14.3537,229.5761
42.0944,11.5611,2.7555,0.3582,0.1817,7.9142,14.6892,-5.4932,67.577,89.4111
106.494,61.7182,3.3706,0.147,0.076,-83.8944,-53.4208,-85.8212,80.5153,144.584
58.482,29.5883,2.8879,0.3192,0.1843,-57.8135,38.1542,6.4472,6.9794,276.1824
64.4738,35.6096,3.5658,0.2065,0.1034,-59.329,54.7788,-32.1846,44.389,292.869
124.186,44.7572,3.0633,0.1832,0.1076,20.0049,-110.985,27.7474,0.738,241.67
96.8986,25.3328,3.4313,0.1566,0.1126,-49.1577,-82.7423,-20.1229,28.1173,168.5184
26.2678,8.3206,2.3889,0.645,0.387,-2.6525,0.6246,11.377,51.5742,168.6993
25.0466,14.9198,2.4548,0.4632,0.2474,8.0163,11.0654,13.9739,62.8382,219.754
30.1951,18.3348,2.4404,0.4886,0.2508,10.6059,38.5225,-10.0649,74.6715,95.681
34.5624,4.4228,2.6043,0.527,0.2859,-7.5864,15.0831,-12.8197,46.372,235.2632
14.8256,9.8085,2.4788,0.5682,0.291,-13.1573,-4.4593,7.7445,83.6406,148.3716
21.3122,5.9538,2.2393,0.7896,0.5677,17.1712,18.7293,6.3354,47.817,195.136
124.742,48.1381,3.4739,0.2606,0.1372,-84.4417,-110.132,-36.8957,7.538,394.841
18.6222,10.4887,2.2868,0.6878,0.3868,-9.2645,-15.4947,-5.5256,18.3697,102.8301
132.5455,45.6467,3.7384,0.089,0.0646,3.5937,-116.8661,17.769,31.3774,349.2639
